date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:11	25090/25090	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:29:05%20GMT	https://www.daisylife.in/cdn/shop/files/Handicraft_raw_materials.jpg?v=1689921219&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Handicraft_raw_materialsfe74.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:11%20GMT	http://www.daisylife.in/cdn/shop/files/Handicraft_making.jpg?v=1689921219&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Handicraft_makingfe74.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:12%20GMT	http://www.daisylife.in/cdn/shop/files/Handicraft_making.jpg?crop=center&height=2048&v=1689921219&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Handicraft_makingff88.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:15	30345/30345	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:29:08%20GMT	https://www.daisylife.in/cdn/shop/files/Handicraft_making.jpg?v=1689921219&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Handicraft_makingfe74.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:15	485359/485359	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:29:07%20GMT	https://www.daisylife.in/cdn/shop/files/Handicraft_raw_materials.jpg?crop=center&height=2048&v=1689921219&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Handicraft_raw_materialsff88.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:16%20GMT	http://www.daisylife.in/cdn/shop/t/90/assets/image-card.css?v=5992111218802352981697020316	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/t/90/assets/image-card0b01.css	(from https://www.daisylife.in/pages/conscious-living)
14:48:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:17%20GMT	http://www.daisylife.in/cdn/shop/files/12_30a91521-512f-4cc8-bf0b-8d8ea7cc402f.jpg?v=1689771117&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/12_30a91521-512f-4cc8-bf0b-8d8ea7cc402fe34a.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:19	1045/1045	---MCZ	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2007:29:36%20GMT	https://www.daisylife.in/cdn/shop/t/90/assets/image-card.css?v=5992111218802352981697020316	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/t/90/assets/image-card0b01.css	(from https://www.daisylife.in/pages/conscious-living)
14:48:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:18%20GMT	http://www.daisylife.in/cdn/shop/files/12_30a91521-512f-4cc8-bf0b-8d8ea7cc402f.jpg?crop=center&height=2048&v=1689771117&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/12_30a91521-512f-4cc8-bf0b-8d8ea7cc402f40f7.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:21	45282/45282	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:29:14%20GMT	https://www.daisylife.in/cdn/shop/files/12_30a91521-512f-4cc8-bf0b-8d8ea7cc402f.jpg?v=1689771117&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/12_30a91521-512f-4cc8-bf0b-8d8ea7cc402fe34a.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:21	581159/581159	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:29:10%20GMT	https://www.daisylife.in/cdn/shop/files/Handicraft_making.jpg?crop=center&height=2048&v=1689921219&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Handicraft_makingff88.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:21%20GMT	http://www.daisylife.in/cdn/shop/files/Untitled_design_0df97a8f-29d2-4272-8cba-19498a61626f.jpg?v=1689770133&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Untitled_design_0df97a8f-29d2-4272-8cba-19498a61626fc862.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:22	103239/103239	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:29:15%20GMT	https://www.daisylife.in/cdn/shop/files/12_30a91521-512f-4cc8-bf0b-8d8ea7cc402f.jpg?crop=center&height=2048&v=1689771117&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/12_30a91521-512f-4cc8-bf0b-8d8ea7cc402f40f7.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:21%20GMT	http://www.daisylife.in/cdn/shop/files/Untitled_design_0df97a8f-29d2-4272-8cba-19498a61626f.jpg?crop=center&height=2048&v=1689770133&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Untitled_design_0df97a8f-29d2-4272-8cba-19498a61626f0ceb.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:23	60500/60500	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:29:17%20GMT	https://www.daisylife.in/cdn/shop/files/Untitled_design_0df97a8f-29d2-4272-8cba-19498a61626f.jpg?v=1689770133&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Untitled_design_0df97a8f-29d2-4272-8cba-19498a61626fc862.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:23%20GMT	http://www.daisylife.in/cdn/shop/files/Untitled_design_1_8e0961ed-773b-40e2-b7e9-ea45d30f6a16.jpg?v=1689772148&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Untitled_design_1_8e0961ed-773b-40e2-b7e9-ea45d30f6a1625ee.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:24	127047/127047	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:29:19%20GMT	https://www.daisylife.in/cdn/shop/files/Untitled_design_0df97a8f-29d2-4272-8cba-19498a61626f.jpg?crop=center&height=2048&v=1689770133&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Untitled_design_0df97a8f-29d2-4272-8cba-19498a61626f0ceb.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:24%20GMT	http://www.daisylife.in/cdn/shop/files/Untitled_design_1_8e0961ed-773b-40e2-b7e9-ea45d30f6a16.jpg?crop=center&height=2048&v=1689772148&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Untitled_design_1_8e0961ed-773b-40e2-b7e9-ea45d30f6a1647b4.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:26	49058/49058	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:29:20%20GMT	https://www.daisylife.in/cdn/shop/files/Untitled_design_1_8e0961ed-773b-40e2-b7e9-ea45d30f6a16.jpg?v=1689772148&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Untitled_design_1_8e0961ed-773b-40e2-b7e9-ea45d30f6a1625ee.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:26%20GMT	http://www.daisylife.in/cdn/shop/files/Untitled_design_2_b81bc2a1-4522-4425-aa83-00261ec6cc79.jpg?v=1689774596&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Untitled_design_2_b81bc2a1-4522-4425-aa83-00261ec6cc79ec9d.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:27	126698/126698	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:29:22%20GMT	https://www.daisylife.in/cdn/shop/files/Untitled_design_1_8e0961ed-773b-40e2-b7e9-ea45d30f6a16.jpg?crop=center&height=2048&v=1689772148&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Untitled_design_1_8e0961ed-773b-40e2-b7e9-ea45d30f6a1647b4.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:27%20GMT	http://www.daisylife.in/cdn/shop/files/Untitled_design_2_b81bc2a1-4522-4425-aa83-00261ec6cc79.jpg?crop=center&height=2048&v=1689774596&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Untitled_design_2_b81bc2a1-4522-4425-aa83-00261ec6cc790a28.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:29	44362/44362	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:29:23%20GMT	https://www.daisylife.in/cdn/shop/files/Untitled_design_2_b81bc2a1-4522-4425-aa83-00261ec6cc79.jpg?v=1689774596&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Untitled_design_2_b81bc2a1-4522-4425-aa83-00261ec6cc79ec9d.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:29%20GMT	http://www.daisylife.in/cdn/shop/files/Blog_banners_66373047-2d46-4e9a-b7c3-10d34ef336a7.png?v=1689921576&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Blog_banners_66373047-2d46-4e9a-b7c3-10d34ef336a7f7fd.png	(from https://www.daisylife.in/pages/conscious-living)
14:48:31	123958/123958	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:29:25%20GMT	https://www.daisylife.in/cdn/shop/files/Untitled_design_2_b81bc2a1-4522-4425-aa83-00261ec6cc79.jpg?crop=center&height=2048&v=1689774596&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Untitled_design_2_b81bc2a1-4522-4425-aa83-00261ec6cc790a28.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:30%20GMT	http://www.daisylife.in/cdn/shop/files/Blog_banners_66373047-2d46-4e9a-b7c3-10d34ef336a7.png?crop=center&height=2048&v=1689921576&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Blog_banners_66373047-2d46-4e9a-b7c3-10d34ef336a7ac3a.png	(from https://www.daisylife.in/pages/conscious-living)
14:48:32	81300/81300	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Jun%202024%2002:29:31%20GMT	https://www.daisylife.in/cdn/shop/files/Blog_banners_66373047-2d46-4e9a-b7c3-10d34ef336a7.png?v=1689921576&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Blog_banners_66373047-2d46-4e9a-b7c3-10d34ef336a7f7fd.png	(from https://www.daisylife.in/pages/conscious-living)
14:48:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:32%20GMT	http://www.daisylife.in/cdn/shop/t/90/assets/blog-template.css?v=73672064556881401671697020276	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/t/90/assets/blog-template7891.css	(from https://www.daisylife.in/pages/conscious-living)
14:48:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:33%20GMT	http://www.daisylife.in/cdn/shop/articles/surreal_gifting_starts_here_meet_our_all_natural_basket_hampers.jpg?v=1698309168&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/surreal_gifting_starts_here_meet_our_all_natural_basket_hamperscf0e.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:35	4426/4426	---MCZ	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2015:30:59%20GMT	https://www.daisylife.in/cdn/shop/t/90/assets/blog-template.css?v=73672064556881401671697020276	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/t/90/assets/blog-template7891.css	(from https://www.daisylife.in/pages/conscious-living)
14:48:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:36%20GMT	http://www.daisylife.in/cdn/shop/articles/surreal_gifting_starts_here_meet_our_all_natural_basket_hampers.jpg?crop=center&height=2048&v=1698309168&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/surreal_gifting_starts_here_meet_our_all_natural_basket_hampers5d9c.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:38	35873/35873	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:28:39%20GMT	https://www.daisylife.in/cdn/shop/articles/surreal_gifting_starts_here_meet_our_all_natural_basket_hampers.jpg?v=1698309168&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/surreal_gifting_starts_here_meet_our_all_natural_basket_hamperscf0e.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:37%20GMT	http://www.daisylife.in/cdn/shop/articles/Early_homes.jpg?v=1689313201&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Early_homesb934.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:41%20GMT	http://www.daisylife.in/cdn/shop/articles/Early_homes.jpg?crop=center&height=2048&v=1689313201&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Early_homes3614.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:44	21310/21310	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:28:45%20GMT	https://www.daisylife.in/cdn/shop/articles/Early_homes.jpg?v=1689313201&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Early_homesb934.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:44	621386/621386	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:28:41%20GMT	https://www.daisylife.in/cdn/shop/articles/surreal_gifting_starts_here_meet_our_all_natural_basket_hampers.jpg?crop=center&height=2048&v=1698309168&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/surreal_gifting_starts_here_meet_our_all_natural_basket_hampers5d9c.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:46	1922088/1922088	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Jun%202024%2002:29:33%20GMT	https://www.daisylife.in/cdn/shop/files/Blog_banners_66373047-2d46-4e9a-b7c3-10d34ef336a7.png?crop=center&height=2048&v=1689921576&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/files/Blog_banners_66373047-2d46-4e9a-b7c3-10d34ef336a7ac3a.png	(from https://www.daisylife.in/pages/conscious-living)
14:48:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:45%20GMT	http://www.daisylife.in/cdn/shop/articles/Human_and_nature.jpg?v=1710799880&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Human_and_nature.662088.delayed	(from https://www.daisylife.in/pages/conscious-living)
14:48:48	207578/207578	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:28:47%20GMT	https://www.daisylife.in/cdn/shop/articles/Early_homes.jpg?crop=center&height=2048&v=1689313201&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Early_homes3614.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:47%20GMT	http://www.daisylife.in/cdn/shop/articles/Human_and_nature.jpg?crop=center&height=2048&v=1710799880&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Human_and_naturebb3e.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:49	41837/41837	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:28:32%20GMT	https://www.daisylife.in/cdn/shop/articles/Human_and_nature.jpg?v=1710799880&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Human_and_nature2088.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:49%20GMT	http://www.daisylife.in/cdn/shop/articles/Wicker_Cat_Basket_3.jpg?v=1706528472&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Wicker_Cat_Basket_31f75.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:50	41938/41938	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:28:33%20GMT	https://www.daisylife.in/cdn/shop/articles/Human_and_nature.jpg?crop=center&height=2048&v=1710799880&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Human_and_naturebb3e.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:50%20GMT	http://www.daisylife.in/cdn/shop/articles/Wicker_Cat_Basket_3.jpg?crop=center&height=2048&v=1706528472&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Wicker_Cat_Basket_3337f.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:51	33345/33345	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:28:35%20GMT	https://www.daisylife.in/cdn/shop/articles/Wicker_Cat_Basket_3.jpg?v=1706528472&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Wicker_Cat_Basket_31f75.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:51%20GMT	http://www.daisylife.in/cdn/shop/articles/Cover_36123d09-0db8-4f18-adf6-7615e8f0cb14.jpg?v=1713100698&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Cover_36123d09-0db8-4f18-adf6-7615e8f0cb146ffc.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:53	30741/30741	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:28:37%20GMT	https://www.daisylife.in/cdn/shop/articles/Wicker_Cat_Basket_3.jpg?crop=center&height=2048&v=1706528472&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Wicker_Cat_Basket_3337f.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:53%20GMT	http://www.daisylife.in/cdn/shop/articles/Cover_36123d09-0db8-4f18-adf6-7615e8f0cb14.jpg?crop=center&height=2048&v=1713100698&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Cover_36123d09-0db8-4f18-adf6-7615e8f0cb146223.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:54	19246/19246	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202024%2008:57:43%20GMT	https://www.daisylife.in/cdn/shop/articles/Cover_36123d09-0db8-4f18-adf6-7615e8f0cb14.jpg?v=1713100698&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Cover_36123d09-0db8-4f18-adf6-7615e8f0cb146ffc.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:55%20GMT	http://www.daisylife.in/cdn/shop/articles/Cover.jpg?v=1711513391&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Cover663a.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:57	278402/278402	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:10:32%20GMT	https://www.daisylife.in/cdn/shop/articles/Cover_36123d09-0db8-4f18-adf6-7615e8f0cb14.jpg?crop=center&height=2048&v=1713100698&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Cover_36123d09-0db8-4f18-adf6-7615e8f0cb146223.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:18:57%20GMT	http://www.daisylife.in/cdn/shop/articles/Cover.jpg?crop=center&height=2048&v=1711513391&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Coverc513.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:48:58	32721/32721	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202024%2008:57:44%20GMT	https://www.daisylife.in/cdn/shop/articles/Cover.jpg?v=1711513391&width=360	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Cover663a.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:49:00	278689/278689	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202024%2002:10:37%20GMT	https://www.daisylife.in/cdn/shop/articles/Cover.jpg?crop=center&height=2048&v=1711513391&width=2048	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/articles/Coverc513.jpg	(from https://www.daisylife.in/pages/conscious-living)
14:49:01	331182/331182	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:06b8d35f49c068072e87a9dc3400e57c%22	https://www.daisylife.in/pages/contact	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/pages/contact.html	(from https://www.daisylife.in/pages/conscious-living)
14:49:03	327402/327402	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:ff80c14dfd0af55caf9d7969042de4f6%22	https://www.daisylife.in/pages/policies	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/pages/policies.html	(from https://www.daisylife.in/pages/conscious-living)
14:49:03	335285/335285	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:fa3f4e69f1065596a676de75e5c85877%22	https://www.daisylife.in/pages/shipping-and-return	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/pages/shipping-and-return.html	(from https://www.daisylife.in/pages/conscious-living)
14:49:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:19:03%20GMT	http://www.daisylife.in/cdn/shop/t/90/assets/footer.min.js?v=129747128008809399091697020305	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/t/90/assets/footer.min2612.js	(from https://www.daisylife.in/pages/conscious-living)
14:49:05	332544/332544	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:57853c3cfb1cb5c23cdcb9de5af75cd4%22	https://www.daisylife.in/pages/product-faqs	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/pages/product-faqs.html	(from https://www.daisylife.in/pages/conscious-living)
14:49:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jun%202024%2009:19:05%20GMT	http://www.daisylife.in/cdn/shop/t/90/assets/quick-view.min.js?v=88435652220463138841697020347	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/t/90/assets/quick-view.mind07a.js	(from https://www.daisylife.in/pages/conscious-living)
14:49:07	14120/14120	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2003%20May%202024%2022:47:15%20GMT	https://www.daisylife.in/cdn/shop/t/90/assets/footer.min.js?v=129747128008809399091697020305	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/KL/www.daisylife.in/cdn/shop/t/90/assets/footer.min2612.js	(from https://www.daisylife.in/pages/conscious-living)
